,x_stderr,accuracy_score_stderr,f1_score_stderr,roc_auc_score_stderr,empirical_robustness_stderr
0,0.0,0.0,0.0,1.4517460336683183e-06,0.0011721901612537654
1,0.0,0.00039999999999999834,0.0006949366903337799,0.0011506949895349295,0.0010276078495633418
2,0.0,0.00039999999999999834,0.000718243246298283,0.0012015238397937399,0.002068545436126399
3,0.0,0.00026666666666666993,0.0005538686392834659,0.0009620946293856334,0.0009262103159774044
4,0.0,0.00044221663871405305,0.0007084960503853408,0.0010158954924291439,0.0014376253334268262
5,0.0,0.00044221663871405305,0.0006928289739326449,0.0010252859320838852,0.0018120882399931169
6,0.0,0.0008844332774281139,0.0012444445309136491,0.000910158051825939,0.0012504975817272577
7,0.0,0.0008844332774281139,0.0012444445309136491,0.000912721370236333,0.0013854585195264455
8,0.0,0.0009521904571390466,0.0013833379216636268,0.001038854895442258,0.0009042089990589156
9,0.0,0.0007180219742846002,0.0011827912190715776,0.0012752219726913005,0.001806052890462657
10,0.0,0.0006110100926607765,0.0009855663837892502,0.001373366564746192,0.001603919919614914
11,0.0,0.0006110100926607765,0.0009855663837892502,0.0013782093690775188,0.0014536516647970501
12,0.0,0.0006699917080747299,0.0011029593246950288,0.0014105219788930156,0.0016576260169710014
13,0.0,0.0006531972647421891,0.001095320201579883,0.0013377676385646607,0.0016178476541297507
14,0.0,0.0006531972647421891,0.001095320201579883,0.001335042945976754,0.0020787436782802836
15,0.0,0.0006531972647421891,0.001095320201579883,0.0013383062204180742,0.0009826765810243983
16,0.0,0.0008537498983243828,0.0013309596977819343,0.0012938532253762665,0.0014216498576654578
17,0.0,0.0008537498983243828,0.0013309596977819343,0.0012980855056640964,0.0008914014929298391
18,0.0,0.0008537498983243828,0.0013309596977819343,0.0012935740062089487,0.0013180404245443419
19,0.0,0.0008537498983243828,0.0013527240647670327,0.001194657053244587,0.0011190690531472456
20,0.0,0.0008537498983243828,0.0013527240647670327,0.0011990165212520183,0.0021517446548934846
21,0.0,0.0009451631252505237,0.001546538518566242,0.0011984758621409893,0.0008484614885921004
22,0.0,0.0009451631252505237,0.001546538518566242,0.001200952358338902,0.0015300783845634384
23,0.0,0.0009451631252505237,0.0015743780870073358,0.0011934299057430077,0.001326486350269838
24,0.0,0.0010519822558706364,0.0016252119989643432,0.0012323360177170645,0.0012400802776507873
25,0.0,0.0010519822558706364,0.0016252119989643432,0.0012303745438031278,0.002207878456625146
26,0.0,0.0008666666666666644,0.001408551703658832,0.0012726919916720466,0.0022951062285764545
27,0.0,0.0010519822558706364,0.0016252119989643432,0.0012296285359001157,0.002266721539714812
28,0.0,0.0007333333333333302,0.001207665050996543,0.0012628649752888603,0.001438864673366748
29,0.0,0.0007333333333333302,0.001207665050996543,0.0012323291473286403,0.0021831798742056206
30,0.0,0.0008027729719194804,0.0012063767856591245,0.0012097696220414514,0.0021627035667059384
31,0.0,0.0008027729719194804,0.0012063767856591245,0.001208293805135372,0.002969252110619684
32,0.0,0.001034944979750669,0.0015255190113802584,0.001283602178167807,0.0010850499163651212
33,0.0,0.001034944979750669,0.0015255190113802584,0.0012838139112101394,0.0011181271795951114
34,0.0,0.00104136662345422,0.0016114937287181152,0.0012617153437495406,0.002236694828871067
35,0.0,0.001125462867742274,0.0017405541599453027,0.0012618763828612211,0.0026381692676924603
36,0.0,0.0011566234381931674,0.0018238556588161684,0.0012293720022150323,0.0013826371391449592
37,0.0,0.0011566234381931674,0.0018238556588161684,0.0012156873449480452,0.0021006919887287517
38,0.0,0.0011718930554164653,0.001865764893975211,0.0012679614270157634,0.0016066675644191856
39,0.0,0.0010666666666666678,0.0017348498500598351,0.0012688008312413174,0.001253664498646485
40,0.0,0.0010666666666666678,0.0017348498500598351,0.0012667186903609193,0.0012250776646313515
41,0.0,0.0011234866364235126,0.0018190166554017675,0.0012728861275400558,0.003219132309447675
42,0.0,0.0010770329614268978,0.001754064160095987,0.0012869725976764556,0.0015617892523184381
43,0.0,0.0010770329614268978,0.0017530176558477927,0.0014006764530966008,0.0023383134469743324
44,0.0,0.0010088497300281046,0.001650538716206477,0.0014157116452894688,0.0017702592634297912
45,0.0,0.001066666666666666,0.0017210011807624534,0.0013840187874525713,0.0016213727792235115
46,0.0,0.001066666666666666,0.0017210011807624534,0.0013849331031377439,0.0028484236028380144
47,0.0,0.001066666666666666,0.0017210011807624534,0.0013842534868713846,0.0017723834378269717
48,0.0,0.001066666666666666,0.0017210011807624534,0.001384539482838739,0.001381827811967749
49,0.0,0.001066666666666666,0.0017210011807624534,0.0013838476995757683,0.002753915470916752
50,0.0,0.0010770329614269041,0.0017538172959955594,0.001411858143100306,0.0013781210258882975
51,0.0,0.0010770329614269041,0.0017538172959955594,0.0014118308613455164,0.0012207073254520552
52,0.0,0.0009451631252505242,0.001533217018068214,0.00137935866850348,0.0029500205186747215
53,0.0,0.0009333333333333342,0.0015698225224549183,0.001388730856011956,0.0025258170379615207
54,0.0,0.0009637888196533999,0.001586995070200439,0.0012207578956176597,0.0014055266672747578
55,0.0,0.0008537498983243788,0.0014339437489166316,0.0011433327885660136,0.0014187261914924978
56,0.0,0.0008537498983243788,0.0014339437489166316,0.0011431664932700317,0.0032331792956178276
57,0.0,0.0007423685817106675,0.0012680282749420895,0.0012249502646885216,0.0026309501295915063
58,0.0,0.0007774602526460421,0.0013594937274834635,0.0012857637236367064,0.0015528245845523453
59,0.0,0.0011469767022723476,0.001875552148837209,0.0012741628038993645,0.002484772150874959
60,0.0,0.0011469767022723476,0.0018510659632507375,0.0012737913233482477,0.0030247481094000757
61,0.0,0.0011469767022723476,0.0018510659632507375,0.0012761064049124963,0.0014676782513740225
62,0.0,0.0012454361128179578,0.0019645406922942812,0.0012635177116375425,0.0017448874246915826
63,0.0,0.0012454361128179578,0.0019645406922942812,0.001262097518967582,0.0014277521038545253
64,0.0,0.0012454361128179578,0.0019645406922942812,0.0012640942819074693,0.002960614438596391
65,0.0,0.0012220201853215596,0.001953792096379671,0.0012488349687149337,0.002085315119204131
66,0.0,0.0012220201853215596,0.001953792096379671,0.0012514809530406212,0.0019139954862564432
67,0.0,0.0012806248474865722,0.0019711196600527094,0.001142557045631833,0.0016968636178110394
68,0.0,0.0012310790208412965,0.0018682366734560584,0.0011712928996182009,0.0024082418614598893
69,0.0,0.0013482498944104404,0.0020338945164886935,0.001043023741578602,0.0027254007178360235
70,0.0,0.0013482498944104404,0.0020368109663464347,0.0010928058066322205,0.0023798674897934574
71,0.0,0.0013482498944104404,0.0020368109663464347,0.0010930888061487962,0.002678049424176318
72,0.0,0.0011333333333333369,0.0016981975903701625,0.0010827138511857412,0.002040712301771589
73,0.0,0.0011333333333333369,0.0016981975903701625,0.0010810163291006564,0.0014094582500469822
74,0.0,0.0011333333333333369,0.0016981975903701625,0.0010815047991896345,0.002756954669055816
75,0.0,0.0011333333333333369,0.0016981975903701625,0.001079970425682196,0.0023070700327650637
76,0.0,0.0010770329614269033,0.0016947610199054839,0.00116996493964222,0.0027773968006225974
77,0.0,0.001024152766382478,0.0015980484745845675,0.0012317206269159206,0.0022465944406039177
78,0.0,0.0010241527663824854,0.0016827035216997767,0.0012091141662282617,0.0021149425652838482
79,0.0,0.0008944271909999202,0.0014470942069389435,0.0010836561127782025,0.002520185598045776
80,0.0,0.0009165151389911743,0.0015036673414172076,0.0009927824599886748,0.001976155606278918
81,0.0,0.000979795897113267,0.0016303117428736814,0.0009685227785077325,0.0029419348088605725
82,0.0,0.000979795897113267,0.0016303117428736814,0.0009656924248291014,0.002285837276600441
83,0.0,0.000979795897113267,0.0016303117428736814,0.0009656280406792878,0.0027176615738579587
84,0.0,0.000979795897113267,0.0016303117428736814,0.000965480027404801,0.0018766835797957725
85,0.0,0.0008432740427115597,0.0014636371173181765,0.0009813766160754018,0.0036867879861963177
86,0.0,0.0008432740427115597,0.0014636371173181765,0.000982286908041477,0.0021686457249649894
87,0.0,0.0008432740427115597,0.0014636371173181765,0.00098226563706174,0.0023473598035547516
88,0.0,0.0012292725943057207,0.0020349384107586584,0.000900140673432891,0.003111010238642678
89,0.0,0.0012292725943057207,0.0020349384107586584,0.0008995334874540969,0.002210712174597463
90,0.0,0.0009797958971132794,0.0017495906586666105,0.0008685985692759656,0.002985785736812539
91,0.0,0.000979795897113271,0.0015994824240963559,0.0008635288322758662,0.0026213948921780506
92,0.0,0.0008969082698049163,0.00149087597162811,0.0008465260461428006,0.003077470661837389
93,0.0,0.0008969082698049163,0.00149087597162811,0.0008444020148628697,0.0028749141633443724
94,0.0,0.0008537498983243734,0.0014277189196971179,0.0008158946320782818,0.003336754619690554
95,0.0,0.0008537498983243734,0.0014277189196971179,0.0008162325075260169,0.003370424686155064
96,0.0,0.0008137703743822496,0.0013791195807801215,0.0008068891569153576,0.0034639121517130657
97,0.0,0.0008944271909999168,0.0014776252106006894,0.000650865884095236,0.003196987596539472
98,0.0,0.0007571877794400363,0.0013119541169946197,0.0007341565710780817,0.0025667847797783343
99,0.0,0.0009165151389911673,0.00150550428495452,0.0006638528414432165,0.002796662140015388
100,0.0,0.0010413666234542211,0.0015625784023757185,0.0005534144023432788,0.003417052197008339
101,0.0,0.0010413666234542211,0.0015625784023757185,0.0005534430294925315,0.003082126155677249
102,0.0,0.0010749676997731435,0.001533153802531371,0.000621551252589831,0.0027414707793727853
103,0.0,0.0010749676997731435,0.001523238024595269,0.0006808447131631308,0.003501959229800934
104,0.0,0.0010088497300281046,0.0014466702913227172,0.0006730672622994806,0.0027095350495281597
105,0.0,0.0010088497300281046,0.0014466702913227172,0.0006734643326930579,0.002753314183047777
106,0.0,0.0011075498483890732,0.001486579746871706,0.0006718289950829894,0.0027778124601571127
107,0.0,0.0011075498483890732,0.001486579746871706,0.0006850940862830914,0.002548315422001131
