,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
0,25.0,0.8859999999999999,0.8779443254817989,0.9239631858178055,0.11640046433709275
1,26.0,0.8860000000000001,0.8806470270096138,0.9308593749999998,0.15670828848579707
2,27.0,0.8842000000000001,0.8798020048352015,0.9317069422877846,0.324618669517735
3,28.0,0.8858,0.8810135146553003,0.9291836503623188,0.2591997423539085
4,29.0,0.8874000000000001,0.8815550547900299,0.9270040760869567,0.12038643028594945
5,30.0,0.8878000000000001,0.8823128145626059,0.927345367494824,0.1273881940902651
6,31.0,0.889,0.8840285748336354,0.9272984601449276,0.13162210591536336
7,32.0,0.8878,0.8823154328049888,0.926854457815735,0.12978561975091663
8,33.0,0.8869999999999999,0.8814354878065018,0.9274100672877846,0.12825641434660626
9,34.0,0.8893999999999999,0.8834046680294098,0.9269110701345756,0.11867888428721844
10,35.0,0.8884000000000001,0.8823994077309921,0.9272952251552795,0.12101929115213109
11,36.0,0.8898000000000001,0.8842923475093374,0.9264921389751551,0.1241660105211829
12,37.0,0.8896000000000001,0.8843478595052373,0.927819293478261,0.12308358091334301
13,38.0,0.8888,0.8838587730640673,0.9291229943064183,0.12493007582086832
14,39.0,0.8908000000000001,0.8856407819386118,0.9279042119565217,0.12442407595751917
15,40.0,0.8892,0.8839279813864873,0.9273841873706005,0.12513620753546278
16,41.0,0.8896,0.8850456271517209,0.9282026397515526,0.12706655138500697
17,42.0,0.8886000000000001,0.8834426493579957,0.9284476902173913,0.12292391317869167
18,43.0,0.8884000000000001,0.883461770051263,0.9267234407349896,0.12355970248236252
19,44.0,0.89,0.8854855939399142,0.9273162525879917,0.12655770449793363
20,45.0,0.8892000000000001,0.8844285774599913,0.9279082556935817,0.12775302801985797
21,46.0,0.8902000000000001,0.8857324088675759,0.9270065023291924,0.12508003299182407
22,47.0,0.8882,0.8829387784247569,0.9271108307453415,0.1214352752238941
23,48.0,0.8886000000000001,0.8831848019192565,0.9266983695652172,0.12113064654016323
24,49.0,0.8906000000000001,0.8862518580126739,0.9284638651656316,0.12275324343819183
25,50.0,0.8879999999999999,0.882812322341889,0.9286523033126294,0.12454409830343136
26,51.0,0.8877999999999998,0.8820318176473154,0.9279042119565218,0.12434069737250855
27,52.0,0.8884000000000001,0.8836044744073197,0.9271811917701862,0.12377414233512081
28,53.0,0.8899999999999999,0.8852634196808362,0.9281581586438923,0.12686410839604662
29,54.0,0.8901999999999999,0.8855305654678558,0.9281072075569359,0.12326770654494731
30,55.0,0.8906000000000001,0.8862393046758816,0.927827380952381,0.12150243787332507
31,56.0,0.8897999999999999,0.8855171484390805,0.9289580098343684,0.12608246944780108
32,57.0,0.8896,0.8847785650373894,0.9285698110766045,0.1266730413862289
33,58.0,0.8908000000000001,0.8860538065727471,0.9277602549171842,0.12141336552876329
34,59.0,0.8906000000000001,0.885782288686092,0.9280570652173912,0.12031120645517084
35,60.0,0.8906000000000001,0.8855911174096507,0.9276648227225675,0.12170070893928356
36,61.0,0.8905999999999998,0.8853212736519561,0.9279931741718427,0.1243791396561015
37,62.0,0.8916000000000001,0.887121990210901,0.9284412202380953,0.12219448810716935
38,63.0,0.8892,0.8840942559335779,0.9279705292443066,0.12571284291334334
39,64.0,0.8896000000000001,0.8843540403517369,0.9272232466356108,0.12279899638830878
40,65.0,0.8902000000000001,0.8848960972095471,0.9275936529503106,0.12214108355076317
41,66.0,0.8899999999999999,0.8845613503338259,0.9290874094202899,0.12185360033910282
42,67.0,0.8889999999999999,0.8838417950747303,0.9288431677018636,0.1261543759458529
43,68.0,0.8905999999999998,0.8852917569969783,0.9284808488612837,0.12116473571193438
44,69.0,0.8904,0.8855764073819528,0.9280142016045548,0.12395613007047357
45,70.0,0.8904,0.8860688213093848,0.9276122541407869,0.12186777913563726
46,71.0,0.891,0.8866180257608711,0.9280869888716354,0.1228383635119273
47,72.0,0.8904,0.8857340422656691,0.9282980719461698,0.12185858433390777
48,73.0,0.8896,0.884643658457577,0.9283312305900621,0.12669094329155556
49,74.0,0.8918000000000001,0.8871595764423906,0.9280425077639751,0.12239466536725266
50,75.0,0.8904,0.8859288193049457,0.9285261387163561,0.1248264389932074
51,76.0,0.8914,0.8871287666336845,0.9280861801242235,0.1224747988779736
52,77.0,0.8917999999999999,0.8875438707159532,0.9280748576604555,0.12295724474300199
53,78.0,0.8914000000000002,0.8872727526383765,0.9278475996376813,0.12493862303002437
54,79.0,0.891,0.8864211569223264,0.9276656314699793,0.12188494090806135
55,80.0,0.8915999999999998,0.8873538423938825,0.927922813146998,0.12213478277010963
56,81.0,0.8896,0.8850495899736153,0.928416149068323,0.12330227641635357
