,x,accuracy_score,f1_score,roc_auc_score
0,34.0,0.9635568513119533,0.9582637729549249,0.9977892918825562
1,35.0,0.9548104956268222,0.9485903814262024,0.9952417962003455
2,36.0,0.9548104956268222,0.9485903814262024,0.9952417962003455
3,37.0,0.9548104956268222,0.9485903814262024,0.9952417962003455
4,38.0,0.9548104956268222,0.9485903814262024,0.9952417962003455
5,39.0,0.9504373177842566,0.9429530201342282,0.9933160621761659
6,40.0,0.9504373177842566,0.9429530201342282,0.9933160621761659
7,41.0,0.9504373177842566,0.9429530201342282,0.9933160621761659
8,42.0,0.9504373177842566,0.9429530201342282,0.9933160621761659
9,43.0,0.9504373177842566,0.9429530201342282,0.9933160621761659
10,44.0,0.9591836734693877,0.9531772575250835,0.9960708117443868
11,45.0,0.9591836734693877,0.9531772575250835,0.9960621761658031
12,46.0,0.9591836734693877,0.9531772575250835,0.9960708117443869
13,47.0,0.9577259475218659,0.9515859766277128,0.9958894645941279
14,48.0,0.9577259475218659,0.9515859766277128,0.9958937823834197
15,49.0,0.9752186588921283,0.971993410214168,0.9983851468048359
16,50.0,0.9868804664723032,0.9851239669421487,0.9995768566493956
17,51.0,0.9868804664723032,0.9851239669421487,0.9995725388601037
18,52.0,0.9868804664723032,0.9851239669421487,0.9995768566493956
19,53.0,0.9868804664723032,0.9851239669421487,0.9995768566493956
20,54.0,0.9839650145772595,0.9818780889621088,0.9990932642487047
21,55.0,0.9839650145772595,0.9818780889621088,0.9990932642487047
22,56.0,0.9839650145772595,0.9818780889621088,0.9991105354058722
23,57.0,0.9839650145772595,0.9818780889621088,0.9990932642487047
24,58.0,0.9839650145772595,0.9818780889621088,0.9991062176165804
25,59.0,0.9839650145772595,0.9818780889621088,0.9991062176165804
26,60.0,0.9839650145772595,0.9818780889621088,0.9990932642487047
27,61.0,0.9839650145772595,0.9818780889621088,0.9990846286701209
28,62.0,0.9839650145772595,0.9818780889621088,0.9990932642487047
29,63.0,0.9839650145772595,0.9818780889621088,0.9990932642487047
30,64.0,0.9839650145772595,0.9818780889621088,0.9990932642487047
31,65.0,0.9752186588921283,0.971993410214168,0.9980138169257341
32,66.0,0.9752186588921283,0.971993410214168,0.9980138169257341
33,67.0,0.9752186588921283,0.971993410214168,0.9980267702936098
34,68.0,0.9752186588921283,0.971993410214168,0.9980138169257341
35,69.0,0.9752186588921283,0.971993410214168,0.9980138169257341
36,70.0,0.9752186588921283,0.971993410214168,0.9980138169257341
37,71.0,0.9752186588921283,0.971993410214168,0.9980094991364422
38,72.0,0.9752186588921283,0.971993410214168,0.9980138169257341
39,73.0,0.9752186588921283,0.971993410214168,0.9980267702936098
40,74.0,0.9854227405247813,0.983388704318937,0.9993436960276338
41,75.0,0.9854227405247813,0.983388704318937,0.9993436960276338
42,76.0,0.9854227405247813,0.983388704318937,0.9993436960276338
43,77.0,0.9854227405247813,0.983388704318937,0.9993436960276338
44,78.0,0.9854227405247813,0.983388704318937,0.9993436960276338
45,79.0,0.9854227405247813,0.983388704318937,0.9993436960276338
46,80.0,0.9854227405247813,0.983388704318937,0.9993436960276338
47,81.0,0.9854227405247813,0.983388704318937,0.9993436960276338
48,82.0,0.9854227405247813,0.983388704318937,0.9993436960276338
49,83.0,0.9854227405247813,0.983388704318937,0.9993436960276338
50,84.0,0.9854227405247813,0.983388704318937,0.9993436960276338
51,85.0,0.9854227405247813,0.983388704318937,0.9993436960276338
52,86.0,0.9854227405247813,0.983388704318937,0.9993436960276338
53,87.0,0.9854227405247813,0.983388704318937,0.9993436960276338
54,88.0,0.9854227405247813,0.983388704318937,0.9993436960276338
55,89.0,0.9854227405247813,0.983388704318937,0.9993436960276338
56,90.0,0.9854227405247813,0.983388704318937,0.9993436960276338
57,91.0,0.9883381924198251,0.9867549668874172,0.9993264248704664
58,92.0,0.9883381924198251,0.9867549668874172,0.9993264248704664
59,93.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
60,94.0,0.9897959183673469,0.9883527454242927,0.9996545768566494
61,95.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
62,96.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
63,97.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
64,98.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
65,99.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
66,100.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
67,101.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
68,102.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
69,103.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
70,104.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
71,105.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
72,106.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
73,107.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
74,108.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
75,109.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
76,110.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
77,111.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
78,112.0,0.9897959183673469,0.9883527454242927,0.9996286701208981
