,x_stderr,accuracy_score_stderr,f1_score_stderr,roc_auc_score_stderr,empirical_robustness_stderr
0,0.0,0.0,0.0,1.1702778228589002e-17,0.0013747900815930596
1,0.0,0.0,0.0,2.470764155749814e-06,0.001690255103967315
2,0.0,0.0,0.0,3.66671802449812e-06,0.000925783094034869
3,0.0,0.0,0.0,1.788207810556594e-06,0.001084621135338025
4,0.0,0.0,0.0,2.1734433629870142e-06,0.0013157687035580904
5,0.0,0.0,0.0,2.543235941830594e-06,0.000984453555398634
6,0.0,0.0,0.0,2.411218919846345e-06,0.0013624687143686978
7,0.0,0.0,0.0,2.088176838654625e-06,0.001086543066838974
8,0.0,0.0,0.0,2.0881768386467836e-06,0.0012347627905192687
9,0.0,0.0,0.0,1.887077294692395e-06,0.0016043166220406657
10,0.0,0.0,0.0,2.4112189198481383e-06,0.0014434985458949144
11,0.0,0.0,0.0,1.7261700519401847e-06,0.0011302836301479028
12,0.0,0.0,0.0,0.0,0.001643831485036121
13,0.0,0.0,0.0,1.078329882683147e-06,0.0012140664155059462
14,0.0,0.0,0.0,3.5764156210837423e-06,0.0018433305206012015
15,0.0,0.0,0.0,1.0783298826894987e-06,0.0012938160802581054
16,0.0,0.0,0.0,1.6174948240363943e-06,0.0014540104916398323
17,0.0,0.0,0.0,8.087474120051418e-07,0.0013351429697419635
18,0.0,0.0,0.0,1.205609459930837e-06,0.0013466533293631001
19,0.0,0.0,0.0,8.087474120154558e-07,0.0013568935566858926
20,0.0,0.0,0.0,0.0,0.0014544101049127978
21,0.0,0.0,0.0,8.087474120050048e-07,0.002409032469607572
22,0.0,0.0,0.0,2.641357986972587e-06,0.001508495260036994
23,0.0,0.0,0.0,1.6174948240330362e-06,0.0021149119049192373
24,0.0,0.0,0.0,0.0,0.0016393251069682618
25,0.0,0.0,0.0,1.887077294690038e-06,0.0016774087273779051
26,0.0,0.0,0.0,1.2056094599185393e-06,0.0018208433182943403
27,0.0,0.0,0.0,1.6174948240147702e-06,0.0013999762525783814
28,0.0,0.0,0.0,0.0,0.001320396325968656
29,0.0,0.0,0.0,1.726170051943218e-06,0.0014355339932070634
30,0.0,0.0,0.0,0.0,0.002251463559226938
31,0.0,0.0,0.0,0.0,0.002464862254638364
32,0.0,0.0,0.0,8.087474120088915e-07,0.0019053210982826405
33,0.0,0.0,0.0,8.087474120088915e-07,0.0017114649453685731
