,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
0,25.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.11808204524049601
1,26.0,0.8859999999999999,0.8779443254817989,0.9239648033126292,0.11971272048993205
2,27.0,0.8859999999999999,0.8779443254817989,0.9239656120600415,0.11531548151087923
3,28.0,0.8859999999999999,0.8779443254817989,0.9239648033126293,0.11594278422249808
4,29.0,0.8859999999999999,0.8779443254817989,0.9239656120600414,0.11723384773441574
5,30.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.11660115892090062
6,31.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.12122752962415914
7,32.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.11638843235128064
8,33.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.1169219073288322
9,34.0,0.8859999999999999,0.8779443254817989,0.9239607595755693,0.11890525183285647
10,35.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.11829975371794257
11,36.0,0.8859999999999999,0.8779443254817989,0.9239639945652172,0.117563458615991
12,37.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.11808590444599865
13,38.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.11654437923847483
14,39.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.12138045210010236
15,40.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.11715569201432192
16,41.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.1176120092727059
17,42.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12066843558543024
18,43.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.11902485327661672
19,44.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.11885930798095982
20,45.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.11759942500171609
21,46.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12358466089393302
22,47.0,0.8859999999999999,0.8779443254817989,0.9239599508281573,0.12025692772616384
23,48.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.12127465721444167
24,49.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.1197917782312042
25,50.0,0.8859999999999999,0.8779443254817989,0.9239607595755691,0.12033845416671021
26,51.0,0.8859999999999999,0.8779443254817989,0.9239615683229812,0.12097739269858321
27,52.0,0.8859999999999999,0.8779443254817989,0.9239599508281572,0.12246804600631078
28,53.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.1190449067975379
29,54.0,0.8859999999999999,0.8779443254817989,0.9239639945652172,0.11855106802237554
30,55.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.12034878440322579
31,56.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.12239055528109385
32,57.0,0.8859999999999999,0.8779443254817989,0.9239607595755693,0.12268569829792822
33,58.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12169699656212078
34,59.0,0.8859999999999999,0.8779443254817989,0.9239607595755691,0.12079873213008449
35,60.0,0.8859999999999999,0.8779443254817989,0.9239599508281572,0.12150988745592525
36,61.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.1217332957933828
37,62.0,0.8859999999999999,0.8779443254817989,0.9239607595755693,0.12161198515777763
38,63.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12254708889182195
39,64.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.12244457650559219
40,65.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.11777884955816284
41,66.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.12453234175647163
42,67.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.12400034548689978
43,68.0,0.8859999999999999,0.8779443254817989,0.9239583333333334,0.12428890762869875
44,69.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12365249909732753
45,70.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.12060353326594461
46,71.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.12291413156290984
47,72.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.11840761641109691
48,73.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.11968717373156082
49,74.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.12281280591055081
50,75.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12364660274041084
51,76.0,0.8859999999999999,0.8779443254817989,0.9239631858178052,0.1217200771520576
52,77.0,0.8859999999999999,0.8779443254817989,0.9239607595755693,0.12167619331802815
53,78.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12103943834433359
54,79.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.12620967340819675
55,80.0,0.8859999999999999,0.8779443254817989,0.9239599508281572,0.12103020830254847
56,81.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.1180261907255439
57,82.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.12198545577316491
58,83.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12054614681878513
59,84.0,0.8859999999999999,0.8779443254817989,0.9239615683229812,0.12027093785100582
60,85.0,0.8859999999999999,0.8779443254817989,0.9239462021221531,0.11933213271263654
61,86.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12171086454564954
62,87.0,0.8859999999999999,0.8779443254817989,0.9239623770703933,0.12206104801095852
63,88.0,0.8859999999999999,0.8779443254817989,0.9239656120600411,0.12123828592156013
64,89.0,0.8859999999999999,0.8779443254817989,0.9239648033126292,0.11877510752585489
65,90.0,0.8859999999999999,0.8779443254817989,0.9239648033126293,0.1194559771642898
66,91.0,0.8859999999999999,0.8779443254817989,0.9239599508281572,0.12080873554307461
67,92.0,0.8859999999999999,0.8779443254817989,0.9239639945652172,0.11994886927345086
68,93.0,0.8859999999999999,0.8779443254817989,0.9239437758799172,0.11795659161933117
69,94.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.11900976150498144
70,95.0,0.8859999999999999,0.8779443254817989,0.9239639945652174,0.12054837388575242
71,96.0,0.8859999999999999,0.8779443254817989,0.9239510546066253,0.11937356444624421
72,97.0,0.8859999999999999,0.8779443254817989,0.9239599508281572,0.12110743687017092
73,98.0,0.8859999999999999,0.8779443254817989,0.9239639945652172,0.11971054455005996
74,99.0,0.8859999999999999,0.8779443254817989,0.9239639945652174,0.12053307996431155
75,100.0,0.8859999999999999,0.8779443254817989,0.9239599508281572,0.11827439773159013
76,101.0,0.8859999999999999,0.8779443254817989,0.9239639945652172,0.11594992263057355
77,102.0,0.8859999999999999,0.8779443254817989,0.9239462021221531,0.1202134147021708
78,103.0,0.8859999999999999,0.8779443254817989,0.9239615683229813,0.1199913179326894
79,104.0,0.8859999999999999,0.8779443254817989,0.9239648033126292,0.11716995328559936
80,105.0,0.8859999999999999,0.8779443254817989,0.9239599508281573,0.11949114191090682
